Port Name,Full path name,Required Interface,Operations,Direction,Return Type
p_acdc_ReadPilotPwm,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::acdc.p_acdc_ReadPilotPwm,If_CHG_Acdc,Chg_Acdc_ReadPilotPwm,provided,uint16_t
p_acdc_ReadAux01,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::acdc.p_acdc_ReadAux01,If_CHG_Acdc,Chg_Acdc_ReadAux01,provided,uint16_t
p_acdc_ReadAux02,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::acdc.p_acdc_ReadAux02,If_CHG_Acdc,Chg_Acdc_ReadAux02,provided,uint16_t
p_acdc_ReadAux03,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::acdc.p_acdc_ReadAux03,If_CHG_Acdc,Chg_Acdc_ReadAux03,provided,uint16_t
p_acdc_Compute,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::acdc.p_acdc_Compute,If_CHG_Acdc,Chg_Acdc_Compute,provided,uint16_t
p_acdc_SelfTest,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::acdc.p_acdc_SelfTest,If_CHG_Acdc,Chg_Acdc_SelfTest,provided,uint8_t
p_acdc_Step,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::acdc.p_acdc_Step,If_CHG_Acdc,Chg_Acdc_Step,provided,void
p_acdc_GetState,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::acdc.p_acdc_GetState,If_CHG_Acdc,Chg_Acdc_GetState,provided,Chg_Acdc_State_t*
p_sequencer_Init,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::sequencer.p_sequencer_Init,If_CHG_Sequencer,Chg_Sequencer_Init,provided,void
p_sequencer_GetStateTimeoutMs,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::sequencer.p_sequencer_GetStateTimeoutMs,If_CHG_Sequencer,Chg_Sequencer_GetStateTimeoutMs,provided,uint16_t
p_sequencer_SetStateTimeoutMs,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::sequencer.p_sequencer_SetStateTimeoutMs,If_CHG_Sequencer,Chg_Sequencer_SetStateTimeoutMs,provided,void
p_sequencer_GetRetryLimit,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::sequencer.p_sequencer_GetRetryLimit,If_CHG_Sequencer,Chg_Sequencer_GetRetryLimit,provided,uint16_t
p_sequencer_SetRetryLimit,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::sequencer.p_sequencer_SetRetryLimit,If_CHG_Sequencer,Chg_Sequencer_SetRetryLimit,provided,void
p_sequencer_GetTrimOffset,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::sequencer.p_sequencer_GetTrimOffset,If_CHG_Sequencer,Chg_Sequencer_GetTrimOffset,provided,uint16_t
p_sequencer_SetTrimOffset,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::sequencer.p_sequencer_SetTrimOffset,If_CHG_Sequencer,Chg_Sequencer_SetTrimOffset,provided,void
p_sequencer_ReadContactorAux,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::sequencer.p_sequencer_ReadContactorAux,If_CHG_Sequencer,Chg_Sequencer_ReadContactorAux,provided,uint16_t
p_sequencer_ReadInsulationMohm,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::sequencer.p_sequencer_ReadInsulationMohm,If_CHG_Sequencer,Chg_Sequencer_ReadInsulationMohm,provided,uint16_t
p_sequencer_ReadAux01,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::sequencer.p_sequencer_ReadAux01,If_CHG_Sequencer,Chg_Sequencer_ReadAux01,provided,uint16_t
p_sequencer_ReadAux02,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::sequencer.p_sequencer_ReadAux02,If_CHG_Sequencer,Chg_Sequencer_ReadAux02,provided,uint16_t
p_sequencer_ReadAux03,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::sequencer.p_sequencer_ReadAux03,If_CHG_Sequencer,Chg_Sequencer_ReadAux03,provided,uint16_t
p_sequencer_Compute,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::sequencer.p_sequencer_Compute,If_CHG_Sequencer,Chg_Sequencer_Compute,provided,uint16_t
p_sequencer_SelfTest,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::sequencer.p_sequencer_SelfTest,If_CHG_Sequencer,Chg_Sequencer_SelfTest,provided,uint8_t
p_sequencer_Step,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::sequencer.p_sequencer_Step,If_CHG_Sequencer,Chg_Sequencer_Step,provided,void
p_sequencer_GetState,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::sequencer.p_sequencer_GetState,If_CHG_Sequencer,Chg_Sequencer_GetState,provided,Chg_Sequencer_State_t*
p_pilot_Init,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::pilot.p_pilot_Init,If_CHG_Pilot,Chg_Pilot_Init,provided,void
p_pilot_GetDutyToAmps,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::pilot.p_pilot_GetDutyToAmps,If_CHG_Pilot,Chg_Pilot_GetDutyToAmps,provided,uint16_t
p_pilot_SetDutyToAmps,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::pilot.p_pilot_SetDutyToAmps,If_CHG_Pilot,Chg_Pilot_SetDutyToAmps,provided,void
p_pilot_GetProxResistor,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::pilot.p_pilot_GetProxResistor,If_CHG_Pilot,Chg_Pilot_GetProxResistor,provided,uint16_t
p_pilot_SetProxResistor,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::pilot.p_pilot_SetProxResistor,If_CHG_Pilot,Chg_Pilot_SetProxResistor,provided,void
p_pilot_GetTrimOffset,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::pilot.p_pilot_GetTrimOffset,If_CHG_Pilot,Chg_Pilot_GetTrimOffset,provided,uint16_t
p_pilot_SetTrimOffset,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::pilot.p_pilot_SetTrimOffset,If_CHG_Pilot,Chg_Pilot_SetTrimOffset,provided,void
p_pilot_ReadCpVolt,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::pilot.p_pilot_ReadCpVolt,If_CHG_Pilot,Chg_Pilot_ReadCpVolt,provided,uint16_t
p_pilot_ReadPpVolt,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::pilot.p_pilot_ReadPpVolt,If_CHG_Pilot,Chg_Pilot_ReadPpVolt,provided,uint16_t
p_pilot_ReadAux01,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::pilot.p_pilot_ReadAux01,If_CHG_Pilot,Chg_Pilot_ReadAux01,provided,uint16_t
p_pilot_ReadAux02,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::pilot.p_pilot_ReadAux02,If_CHG_Pilot,Chg_Pilot_ReadAux02,provided,uint16_t
p_pilot_ReadAux03,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::pilot.p_pilot_ReadAux03,If_CHG_Pilot,Chg_Pilot_ReadAux03,provided,uint16_t
p_pilot_Compute,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::pilot.p_pilot_Compute,If_CHG_Pilot,Chg_Pilot_Compute,provided,uint16_t
p_pilot_SelfTest,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::pilot.p_pilot_SelfTest,If_CHG_Pilot,Chg_Pilot_SelfTest,provided,uint8_t
p_pilot_Step,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::pilot.p_pilot_Step,If_CHG_Pilot,Chg_Pilot_Step,provided,void
p_pilot_GetState,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::pilot.p_pilot_GetState,If_CHG_Pilot,Chg_Pilot_GetState,provided,Chg_Pilot_State_t*
p_metering_Init,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::metering.p_metering_Init,If_CHG_Metering,Chg_Metering_Init,provided,void
p_metering_GetEnergyScale,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::metering.p_metering_GetEnergyScale,If_CHG_Metering,Chg_Metering_GetEnergyScale,provided,uint16_t
p_metering_SetEnergyScale,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::metering.p_metering_SetEnergyScale,If_CHG_Metering,Chg_Metering_SetEnergyScale,provided,void
p_metering_GetTariffId,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::metering.p_metering_GetTariffId,If_CHG_Metering,Chg_Metering_GetTariffId,provided,uint16_t
p_metering_SetTariffId,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::metering.p_metering_SetTariffId,If_CHG_Metering,Chg_Metering_SetTariffId,provided,void
p_metering_GetTrimOffset,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::metering.p_metering_GetTrimOffset,If_CHG_Metering,Chg_Metering_GetTrimOffset,provided,uint16_t
p_metering_SetTrimOffset,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::metering.p_metering_SetTrimOffset,If_CHG_Metering,Chg_Metering_SetTrimOffset,provided,void
p_metering_ReadDcCurrent,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::metering.p_metering_ReadDcCurrent,If_CHG_Metering,Chg_Metering_ReadDcCurrent,provided,uint16_t
p_metering_ReadDcVolt,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::metering.p_metering_ReadDcVolt,If_CHG_Metering,Chg_Metering_ReadDcVolt,provided,uint16_t
p_metering_ReadAux01,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::metering.p_metering_ReadAux01,If_CHG_Metering,Chg_Metering_ReadAux01,provided,uint16_t
p_metering_ReadAux02,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::metering.p_metering_ReadAux02,If_CHG_Metering,Chg_Metering_ReadAux02,provided,uint16_t
p_metering_ReadAux03,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::metering.p_metering_ReadAux03,If_CHG_Metering,Chg_Metering_ReadAux03,provided,uint16_t
p_metering_Compute,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::metering.p_metering_Compute,If_CHG_Metering,Chg_Metering_Compute,provided,uint16_t
p_metering_SelfTest,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::metering.p_metering_SelfTest,If_CHG_Metering,Chg_Metering_SelfTest,provided,uint8_t
p_metering_Step,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::metering.p_metering_Step,If_CHG_Metering,Chg_Metering_Step,provided,void
p_metering_GetState,Components::P_SW_Components::ChargingCtrl::P10_SW_Arch_Public::metering.p_metering_GetState,If_CHG_Metering,Chg_Metering_GetState,provided,Chg_Metering_State_t*
